movie_id,index,title,year,description,genre,rating,users_rating,votes,languages,directors,actors,runtime
539082,384,Ketika Mas Gagah Pergi the Movie,2016,"Gagah was changed. After went to Ternate for his assignment suddenly, he changed drastically. His sister, Gita Ayu can't accept this. She thought Gagah is a new person who totally different from the previous one.",Drama,SU,8.3,67,Indonesian,Firman Syah,"['Hamas Syahid', 'Aquino Umar', 'Masaji Wijayanto', 'Izzah Ajrina', 'Muhammad Taufik Akbar', 'Kholidi Asadil Alam', 'Ilham Anas', 'Endy Arfian', 'Abdurrahim Arsyad', 'Faisal Azhar', 'Muhammad Bagya', 'Andy Birulaut', 'Maxime Bouttier', 'Fendy Chow', 'Mentari De Marelle']",99 min
405035,385,Koala Kumal,2016,"Dika's marriage is got canceled because his girlfriend is cheating on him. After a long time broken heart, he met Trisna, a girl with a unique viewpoint. Trisna was trying to make Dika get over heartbreak and told him to revenge his ex.",Comedy,13+,6.6,449,Indonesian,Raditya Dika,"['Raditya Dika', 'Acha Septriasa', 'Sheryl Sheinafia', 'Nino Fernandez', 'Ernest Prakasa', 'Cut Mini Theo', 'Dede Yusuf', 'Dwi Sasono', 'Anggika Bolsterli', 'Fero Walandouw', 'Adipati Dolken', 'Kevin Julio', 'Jessica Mila', 'Lydia Kandou', 'Kevin Anggara']",100 min
492067,386,Kurung Manuk,2016,Manuk an overly imaginative man child who never leaves his bedroom who ends up not only becoming the black sheep of the neighborhood but also the prime suspect of a serial murder case.,Sci-Fi,13+,7.2,11,Indonesian,Sigit Pradityo,"['Mehdi Amrullah', 'Asep', 'Sabrina Athika', 'Adhie August', 'Meike Djuaeni', 'Yohanes Dwicipta', 'Andre Bablo Fardanish', 'Faras Fatik', 'Adinda Gabby', 'Gonzalo Gomez Pidal', 'Arie Gusti', 'Prasajadi Heru', 'Osh Indah', 'Citra Lubis', 'Makoto']",98 min
404937,387,London Love Story,2016,Fate unites 4 different people with different situations and brings a little bit of surprise into their lives.,Drama,13+,6.2,12,Indonesian,Asep Kusdinar,"['Michelle Ziudith', 'Dimas Anggara', 'Adilla Fitri', 'Dion Wiyoko', 'Ramzi', 'Yunita Siregar', 'Aaron Ashab', 'Ina Marika', 'Irene Librawati']",89 min
416518,388,Me vs. Mami,2016,"A girl and her mother go on a road trip to Padang, West Sumatera, to visit her grandmother that will change the meaning of their relationship.",Comedy,13+,7.5,48,Indonesian,Ody C. Harahap,"['Cut Mini Theo', 'Irish Bella', 'Dimas Aditya', 'Mike Lucock', 'Pierre Gruno', 'Gading Marten', 'Anwar Sanjaya Pigano', 'Eliza Sulaiman', 'Selvi Kitty', 'Rizal Tanjung', 'Deslenda', 'Desnawati', 'Ranti', 'Sumardi', 'Irsyal Jamal']",93 min
370666,389,Midnight Show,2016,A serial killer is about to get on his revenge with the people inside a movie theater during a midnight showing.,Action,17+,6.6,53,Indonesian,Ginanti Rona Tembang Sari,"['Gandhi Fernando', 'Acha Septriasa', 'Ganindra Bimo', 'Ratu Felisha', 'Boy Harsya', 'Gesata Stella', 'Arthur Tobing', 'Ronny P. Tjandra', 'Daniel Topan', 'Ade Firman Hakim', 'Rangga Djoned', 'Citra Prima', 'Yayu A.W. Unru', 'Neny Anggraeni', 'Rayhand Khan']",100 min
398421,390,My Stupid Boss,2016,Diana (Bunga Citra Lestari) lives in Kuala Lumpur following her husband who works there. Diana then applied to work at a company owned by Bossman. Bossman happened to be her husband's college friend while in America.,Comedy,13+,7.2,1241,Indonesian,Upi Avianto,"['Bunga Citra Lestari', 'Reza Rahadian', 'Alex Abbad', 'Bront Palarae', 'Kin Wah Chew', 'Atikah Suhaime', 'Iskandar Zulkarnain', 'Melissa Karim', 'Nadiya Nissa', 'Sharmaine Othman', 'Sherry Alhadad', 'Richard Oh', 'Ting Tan']",108 min
420522,391,Nyai: A Woman from Java,2016,"Set in Indonesia's Dutch colonial era, in 1927, a young and beautiful woman lives with her sick and aged Dutch husband. This woman loses her own name and is called Njai, which means a foreigner's concubine, and realizes that she is living in a kind of prison, while she deals with loads of visitors to her residence. Director Garin Nugroho shows in a distinctive way how much effort a woman, deserted both by the colonial country's law and the colonized country's traditional culture, puts in to retain her dignity.",Drama,13+,7.1,17,Indonesian,Garin Nugroho,"['Annisa Hertami', 'Rudy Corenz', 'Cahwati Sugiarto', 'Gunawan Maryanto', 'Jamaludin Latief', 'Haydar Salishz']",90 min
403608,392,Rudy Habibie,2016,"This movie follows the story of the 3rd President of Indonesia, B.J. Habibie, young life when he was studying in the university in Germany, his struggle life as a student, and his love life before he eventually dates Ainun.",Biography,13+,7.5,644,Indonesian,Hanung Bramantyo,"['Reza Rahadian', 'Chelsea Islan', 'Ernest Prakasa', 'Indah Permatasari', 'Pandji Pragiwaksono', 'Boris Bokir', 'Dian Nitami', 'Donny Damara', 'Millane Fernandez', 'Cornelio Sunny', 'Leroy Osmani', 'Timo Scheunemann', 'Verdi Solaiman', 'Julie Alexandra', 'Bagas Luhur Pribadi']",142 min
404772,393,Sabtu Bersama Bapak,2016,"It's a story about a young man looking for a love learning, about a man who learned to be a father and a good husband, about a mother who raised them with love and about father who left a message and promised to always be with them.",Drama,13+,7.5,279,Indonesian,Monty Tiwa,"['Sheila Dara Aisha', 'Abimana Aryasatya', 'Deva Mahenra', 'Ernest Prakasa', 'Arifin Putra', 'Acha Septriasa', 'Ira Wibowo']",103 min
419752,394,Shy Shy Cat,2016,"She does not want to return home because of the backward village. Especially she is paired with Otoy, whom she remembers as the sucks child.",Comedy,13+,6.4,35,Indonesian,Monty Tiwa,"['Fedi Nuril', 'Nirina Zubir', 'Acha Septriasa', 'Tika Bravani', 'Titi Kamal', 'Soleh Solihun', 'Budi Dalton', 'Fitria Sechan', 'Iszur Muchtar', 'Bella Graceva', 'Dwi Sasono', 'Tio Pakusadewo', 'Juwita Bahar', 'Adelia Rasya', 'Poppy Sovia']",102 min
426252,395,Stay with Me,2016,"Boy Dimas (Boy William) and Deyna (Ully Triani) are a couple who promise to stay together forever. One day, Deyna gets the news that her parents died in a plane crash. The incident forces her to go to Europe and live with her Aunt.",Drama,13+,7.4,13,Indonesian,Rudy Soedjarwo,"['Boy William', 'Ully Triani', 'Natasha Ratulangi', 'Firman Subagja', 'Nahtalie Pandoyo']",100 min
483891,396,Surat Cinta Untuk Kartini,2016,"On his first day of work, a new postman who recently moved from Semarang did not realize that one of the letters he delivered was for Kartini, a beautiful who also care for people, and he starts to fall in love with her.",Drama,13+,7.8,22,Indonesian,Azhar Kinoi Lubis,"['Chicco Jerikho', 'Rania Putri Sari', 'Ence Bagus', 'Donny Damara', 'Acha Septriasa', 'Ayu Dyah Pasha', 'Melayu Nicole', 'Keke Soeryo', 'Christabelle Grace Marbun', 'Oktavia Owe', 'Nina Syaheda', 'Vanda Mutiara', 'Maya Putri']",118 min
397859,397,Surat dari Praha,2016,"A girl named Larasati (Julie Estelle), trying to fulfill her deceased mother's last wish to deliver a box filled with letters from her past to an old guy lived in Prague. A story about forgiveness, tying loose end and bond.",Drama,13+,7.2,262,Indonesian,Angga Dwimas Sasongko,"['Julie Estelle', 'Tio Pakusadewo', 'Rio Dewanto', 'Widyawati', 'Chicco Jerikho', 'Jajang C. Noer', 'Shafira Umm']",97 min
382162,398,Talak 3,2016,"Bagas and Risa just divorced recently. But the job demands them to be together all the time, so they found the love that they once had and decide to be back together again. But it is not that easy because Bagas has given ""Talak 3"" to Risa.",Comedy,13+,7.3,86,Indonesian,Ismail Basbeth,"['Laudya Cynthia Bella', 'Reza Rahadian', 'Vino G. Bastian', 'Sitoresmi Prabuningrat', 'Cak Lontong', 'Mozza Kirana', 'Mike Lucock', 'Dodit Mulyanto', 'Tika Panggabean', 'Gareng Rakasiwi', 'Totos Rasiti', 'Haydar Salishz', 'David John Schaap', 'Mo Sidik', 'Harya Suraminata']",101 min
416497,399,The Doll,2016,"Eerie things begin to happen after a man gives his wife a doll, unaware it once belonged to a girl who was murdered. The first of the ""Doll"" films.",Horror,13+,5.3,521,Indonesian,Rocky Soraya,"['Shandy Aulia', 'Denny Sumargo', 'Sara Wijayanto', 'Vitta Mariana Barrazza', 'Demian Aditya', 'Faiza Mahnur', 'Hans Gunawan', 'Aslam Abad', 'Annette Edoarda', 'Wenty Mamenda', 'Shane Major', 'Asha Kenyeri Bermudez', 'Princess Martinez', 'Joseph Kara', 'Nabil Lunggana']",107 min
394496,400,Ada Apa Dengan Cinta 2,2016,"14 years after their budding romance in high school, Rangga and Cinta reunite in Yogyakarta to have their closure after Rangga had left Cinta with no explanation years prior.",Drama,13+,7.4,1650,Indonesian,Riri Riza,"['Nicholas Saputra', 'Dian Sastrowardoyo', 'Titi Kamal', 'Adinia Wirasti', 'Sissy Priscillia', 'Dennis Adhiswara', 'Ario Bayu', 'Christian Sugiono', 'Sarita Thaib', 'Dimi Cindyastira', 'Lei-Lei Bavoil', 'Chase Kuertz', 'Mian Tiara', nan, nan]",123 min
405045,401,Winter in Tokyo,2016,"A woman named Keiko Ishida (Pamela Bowie), the librarian, who lives in a small apartment on the outskirts of Tokyo, gets a new neighbor, Kazuto Nishimura (Dion Wiyoko) who returns to Tokyo after 10 years living in America.",Romance,13+,7.8,17,Indonesian,Fajar Bustomi,"['Dion Wiyoko', 'Pamela Bowie', 'Morgan Oey', 'Kimberly Ryder', 'Ferry Salim', 'Brandon Salim', 'Brigitta Cynthia', nan, nan, nan, nan, nan, nan, nan, nan]",103 min
458248,402,Ziarah,2016,"Madam Sri is on the search for the grave of her husband who disappeared during the Indonesian National Revolution. Along the way, her grandson looks for her through various conversations ...",Drama,13+,8,29,Indonesian,B.W. Purba Negara,"['Ponco Sutiyem', 'Rukman Rosadi', 'Ledjar Subroto', 'Vera Prifatamasari', 'E. Suhardjendro', 'Sasmo Wiyanto', 'Sugeng Prihatin', 'Supriyanto', 'Harso Diyono', 'Sartorejo', 'Fajar Suharno', 'Arief Akhmad Yani', 'Mulyani', 'Sri Mulyani', 'Natasya Putri Sastrosoemarto']",87 min
388155,403,"3: Alif, Lam, Mim",2015,3 worlds collide for the bigger purpose.,Action,13+,7.3,292,Indonesian,Anggy Umbara,"['Cornelio Sunny', 'Abimana Aryasatya', 'Agus Kuncoro', 'Prisia Nasution', 'Tika Bravani', 'Piet Pagau', 'Cecep Arif Rahman', 'Verdi Solaiman', 'Arswendi Nasution', 'Donny Alamsyah', 'T. Rifnu Wikana', 'Bima Azriel', 'Tanta Ginting', 'Rangga Djoned', 'Rio Dewanto']",123 min
358909,404,A Copy of My Mind,2015,A female cheap salon worker and a pirated DVDs subtitle maker fall in love during the turbulent presidential election in Indonesia.,Drama,18+,7.2,698,Indonesian,Joko Anwar,"['Tara Basro', 'Chicco Jerikho', 'Maera Panigoro', 'Paul Agusta', 'Ario Bayu', 'Tony Merle', 'Ronny P. Tjandra', 'Suhaya', 'Windu Arifin', 'Ang Tjio Yang', 'Sutirah', nan, nan, nan, nan]",116 min
404936,405,Bulan Terbelah di Langit Amerika,2015,"A husband and wife, Hanum and Rangga, are trying to uncover what really happened in 9/11 tragedy from their point of view.",Adventure,17+,6,213,Indonesian,Rizal Mantovani,"['Acha Septriasa', 'Abimana Aryasatya', 'Nino Fernandez', 'Rianti Cartwright', 'Hannah Al Rashid', 'Nur Fazura', 'Michael Abts', 'Laval Alsbrooks Jr.', 'Daniel Danielson', 'Gys de Villiers', 'Hailey Franco', 'Nicholas M. Garofolo', 'Nancy Marlowe Gordon', 'Wanning Jen', 'Nick Mosse']",109 min
753969,406,CJR the Movie: Lawan Rasa Takutmu,2015,"Bastian's decision to resign from Coboy Junior makes Iqbal, Aldi, and Kiki feel lost. It is lucky that they have producer like Patrick (Abimana Aryasatya), which is always present to give ...",Drama,13+,7.3,20,Indonesian,Patrick Effendy,"['Iqbaal Dhiafakhri Ramadhan', 'Teuku Ryzki', 'Alvaro Maldini Siregar', 'Abimana Aryasatya', 'Arie Kriting', 'Rio Dewanto', 'Emmanuel Kelly', 'Ernest Prakasa', nan, nan, nan, nan, nan, nan, nan]",90 min
346244,407,Clown of the Dead,2015,"Three friends must discover what's behind the killings of local children, the victims drew the same picture before they died. They uncover the evil spirit of a circus clown and must send it back to hell before more children are murdered.",Horror,13+,5.4,125,Indonesian,Awi Suryadi,"['Daniel Topan', 'Christoffer Nelwan', 'Aurélie Moeremans', 'Ratu Felisha', 'Tiara Westlake', 'Ronny P. Tjandra', 'Marcel Chandrawinata', nan, nan, nan, nan, nan, nan, nan, nan]",90 min
350576,408,Comic 8: Casino Kings Part 1,2015,"Eight secret agents assigned to go undercover as stand up comedians in search of a comedian who becomes a liaison to the master criminal named ""The King"", the most spectacular gambling casino owner in Asia.",Action,13+,6.3,327,Indonesian,Anggy Umbara,"['Hannah Al Rashid', 'Donny Alamsyah', 'Dhea Ananda', 'Ence Bagus', 'Gilang Bhaskara', 'Ghita Bhebhita', 'Boris Bokir', 'Babe Cabita', 'Candil', 'Billy Chong', 'Andovi Da Lopez', 'Jovial Da Lopez', 'Arief Didu', 'Adjis Doaibu', 'Fico Fachriza']",102 min
422831,409,Di Balik 98,2015,This movie tells the story about the Indonesian riot in 1998 which resulted in the fall of the three-decade-long presidency of Suharto. This event is seen from the perspective of a group student who also participated as the protester.,Drama,13+,6.7,36,Indonesian,Lukman Sardi,"['Donny Alamsyah', 'Bima Azriel', 'Fauzi Baadila', 'Agus Cholid', 'Asrul Dahlan', 'Iang Darmawan', 'Ririn Ekawati', 'Chelsea Islan', 'Gito Juwono', 'Amoroso Katamsi', 'Agus Kuncoro', 'Elkie Kwee', 'Nursalim Mas', 'Meulela Meurah', 'Zulkifli Nasution']",106 min
406837,410,Epen Cupen the Movie,2015,"Celo a young man from Papua, prompting his father to go look for the lost twin brother since childhood. Celo set off by following the instructions of the dream of his father who saw his ...",Comedy,SU,5.3,26,Indonesian,Irham Acho Bahtiar,"['Keisha Shadè Akinyemi', 'Abdur Arsyad', 'Nato Beko', 'Babe Cabita', 'Klemen Awi Celo', 'Deddy Mahendra Desta', 'Fico Fachriza', 'Pierre Gruno', 'Edward Gunawan', 'Marissa Nasution', 'Temon Rarameha', 'Uus', nan, nan, nan]",91 min
336214,411,Filosofi Kopi,2015,"A coffee shop struggling to pay their debts, while at the same time maintaining their principles.",Drama,13+,7.1,604,Indonesian,Angga Dwimas Sasongko,"['Rio Dewanto', 'Chicco Jerikho', 'Julie Estelle', 'Jajang C. Noer', 'Slamet Rahardjo', 'Ronny P. Tjandra', 'Otig Pakis', 'Melissa Karim', 'Westny Dj', 'Aufa Assagaf', 'Muhammad Aga', 'Joko Anwar', 'Baim Wong', nan, nan]",117 min
325654,412,Kapan Kawin?,2015,A successful Hotel Manager tired being bullied by her parents because she's single and didn't have a plan to get married soon. She then took an extreme move hired an eccentric actor to pretend to become her boyfriend while visiting them.,Comedy,SU,7.3,202,Indonesian,Ody C. Harahap,"['Adinia Wirasti', 'Reza Rahadian', 'Adi Kurdi', 'Ivanka Suwandi', 'Febby Febiola', 'Erwin Sutodihardjo', 'Firman Ferdiansyah', 'Ellis Alisha', 'Yayu A.W. Unru', 'Aghi Narottama', 'Wicaksono Wisnu Legowo', nan, nan, nan, nan]",115 min
404938,413,Magic Hour,2015,"Raina (Michelle Ziudith) is in dilemma when she met Dimas (Dimas Anggara), an interesting yet ignorant man who got her attention. As they become closer, Toby (Rizky Nazar), Raina's childhood friend, suddenly proclaimed his love for Raina.",Drama,13+,6.2,43,Indonesian,Asep Kusdinar,"['Michelle Ziudith', 'Dimas Anggara', 'Rizky Nazar', 'Nadya Arina', 'Meriam Bellina', 'Ira Wibowo', 'Anisa Rahma', 'Surya Saputra', 'Maeeva Amin', 'Ramzi', 'Artta Ivano', 'Tasya Djerly Emor', 'Miqdad Addausy', 'Rieski Rucita', 'Raka Hutchison']",96 min
374875,414,Negeri Van Oranje,2015,Five best friends who came from a foreign country studied in Netherlands. There they struggled with money and a lot of things but their friendship was a journey worth more than money.,Adventure,13+,7.4,269,Indonesian,Endri Pelita,"['Tatjana Saphira', 'Chicco Jerikho', 'Abimana Aryasatya', 'Arifin Putra', 'Ge Pamungkas', 'Maudy Koesnaedi', 'Patricio', 'Meggie Rose Mizner', 'Ajibonkna', 'Lavinia Ursula Carolina', 'Alam', 'Wizzy', 'Arne Luiting', 'Agung Udijana', 'Robin Hagens']",97 min
376071,415,Ngenest,2015,"Ernest, an Indonesia guy of Chinese descent, has to deal with his life as a Chinese-born, how he often got bullied in school, and how he decided to find a local girl to marry.",Comedy,13+,7,392,Indonesian,Ernest Prakasa,"['Ernest Prakasa', 'Lala Karmela', 'Morgan Oey', 'Kevin Anggara', 'Brandon Salim', 'Olga Lydia', 'Ferry Salim', 'Budi Dalton', 'Fitria Sechan', 'Angie Ang', 'Franda', 'Lolox', 'Ge Pamungkas', 'Regina Rengganis', 'Henky Solaiman']",91 min
355383,416,Battle of Surabaya,2015,"Musa, a thirteen-year-old shoe shiner, with Yumna, undergoes destiny through their adventure of waging war during the war time. Will they manage to bring peace among the troops keeping on fighting for nothing?",Animation,15+,7.1,2714,Indonesian,Aryanto Yuniawan,"['Reza Rahadian', 'Maudy Ayunda', 'Keagan Kang', 'Marlon Dance-Hooi', 'Joe Murray', 'Novie Burhan', 'Suzuki Nobuyuki', 'Alistair Hendry', 'Angela Nazar', 'Tato', 'Joy', 'Andromeda', 'Sana Hamada', 'Ian Saybani', 'Nathan']",99 min
373758,417,Single,2015,A single man desperately looking for a girl that brings him into an unforgettable journey.,Comedy,13+,6.8,628,Indonesian,Raditya Dika,"['Raditya Dika', 'Annisa Rawles', 'Chandra Liow', 'Pandji Pragiwaksono', 'Babe Cabita', 'Frederick Alexander', 'Tinna Harahap', 'Rina Hasyim', 'Dede Yusuf', 'Dewi Hughes', 'Elvira Devinamira', 'Pevita Pearce', nan, nan, nan]",127 min
353338,418,Surga Yang Tak Dirindukan,2015,An architect and also a married man was forced to marry a depressed woman in order to save her life. This caused various conflicts within his marriage life start to happen.,Drama,13+,7.8,2135,Indonesian,Kuntz Agus,"['Fedi Nuril', 'Laudya Cynthia Bella', 'Raline Shah', 'Sandrinna Michelle', 'Kemal Palevi', 'Tanta Ginting', 'Zaskia Adya Mecca', 'Landung Simatupang', 'Sitoresmi Prabuningrat', 'Vitta Mariana Barrazza', 'Rukman Rosadi', nan, nan, nan, nan]",121 min
388612,419,Assalamualaikum Beijing,2014,"After her wedding fails, Asma (Revalina S. Temat) accepted a job offer from Beijing. In Beijing, she meets a Chinese man who introduces her to the legend of love story of Ashima, the Princess of Yunnan, and then he falls in love with her.",Drama,13+,7.2,231,Indonesian,Guntur Soeharjanto,"['Revalina S. Temat', 'Ibnu Jamil', 'Laudya Cynthia Bella', 'Deddy Mahendra Desta', 'Morgan Oey', 'Cynthia Ramlan', 'Jajang C. Noer', 'Ollyne Apple', nan, nan, nan, nan, nan, nan, nan]",90 min
585289,420,Cherrybelle: Crush,2014,"A girl group band in Indonesia must find their dance instructor to help them save their pride, while one of the members struggles with her own sister.",Comedy,4+,5.6,111,Indonesian,Rizal Mantovani,"['Irving Artemas', 'Margareth Angelina', 'Cherly Yuliana Anggraini', 'Christy Saura Noela Unu', 'Yefani Filliang', 'Brigitta Cynthia', 'Kezia Karamoy', 'Jessyca Stefani Auryn', 'Stefanny Margaretha Aay', 'Erin Shay', 'Yuanita Christiani', 'Farhan', 'Indro Warkop', 'Mikhaela Jade', 'Deva Mahenra']",101 min
285995,421,Comic 8,2014,Eight young people from various backgrounds and life stories coincidentally rob a bank at the same time.,Action,17+,7,839,Indonesian,Anggy Umbara,"['Ernest Prakasa', 'Kemal Palevi', 'Arie Kriting', 'Fico Fachriza', 'Babe Cabita', 'Bintang Timur', 'Mongol Stres', 'Mudy Taylor', 'Indro Warkop', 'Ence Bagus', 'Candil', 'Kiki Fatmala', 'Agung Hercules', 'Agus Kuncoro', 'Cak Lontong']",106 min
